id,Arabic,Hindi,Urdu,Other_Indic_languages,Speak_only_English,Spanish_or_Spanish_Creole,French_Patois_Cajun,French_Creole,Italian,Portuguese_or_Portuguese_Creole,German,Yiddish,Other_West_Germanic_languages,Scandinavian_languages,Greek,Russian,Polish,Serbo_Croatian,Other_Slavic_languages,Armenian,Persian,Gujarati,Other_Indo_European_languages,Chinese,Japanese,Korean,Mon_Khmer_Cambodian,Hmong,Thai,Laotian,Vietnamese,Other_Asian_languages,Tagalog,Other_Pacific_Island_languages,Navajo,Other_Native_North_American_languages,Hungarian,Hebrew,African_languages,Other_and_unspecified_languages
1400000US36047070203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047070600,34,0,0,0,1752,105,0,0,283,0,0,0,0,0,50,404,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
1400000US36047072000,40,0,34,0,1570,34,46,249,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
1400000US36047072200,0,0,0,0,2395,73,156,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
1400000US36047072400,0,0,0,0,1484,37,6,365,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1400000US36047072600,0,0,0,0,1944,13,70,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
1400000US36047072800,0,0,8,0,2666,40,92,611,0,0,0,9,0,0,0,18,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0
1400000US36047073000,26,0,14,0,2093,134,48,189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,12,7,0
1400000US36047073200,0,0,27,0,2322,134,33,345,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047073400,0,0,0,0,1663,37,31,505,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047073600,221,0,292,19,2008,415,40,305,0,0,24,2,0,0,37,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
1400000US36047073800,27,0,96,0,1757,386,105,477,14,0,0,37,0,0,0,111,0,0,45,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0
1400000US36047074000,0,0,513,37,1837,350,85,1101,7,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
1400000US36047074200,22,0,44,24,2079,325,12,464,11,0,9,183,5,0,0,16,0,0,0,0,0,0,5,97,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
1400000US36047074400,0,0,69,0,1872,67,1,2,0,0,43,40,0,7,0,13,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,23,45,0,0,0,0,140,151,0
1400000US36047074600,9,0,0,0,1153,207,31,167,11,0,0,62,18,0,26,72,0,0,0,0,0,0,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0
1400000US36047074800,0,0,0,0,1346,71,9,32,0,0,0,43,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,83,0,0
1400000US36047075000,0,0,0,0,1644,36,20,208,0,7,10,207,0,0,0,193,6,0,15,0,0,0,0,69,0,0,0,0,0,0,0,21,0,0,0,0,0,392,0,0
1400000US36047075200,0,0,0,0,821,0,7,0,12,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,66,0,0
1400000US36047075400,0,0,2,0,1031,0,0,0,17,0,0,90,0,0,0,13,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,198,0,0
1400000US36047075600,0,0,14,0,1291,58,5,0,0,0,0,10,0,0,3,121,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,195,40,5
1400000US36047075800,28,0,5,0,1020,162,0,0,4,0,0,53,0,0,0,401,0,0,0,0,42,0,0,46,0,0,0,0,0,0,0,16,0,0,0,0,10,48,0,0
1400000US36047076000,0,0,94,0,1273,107,14,0,0,0,0,113,0,0,0,779,16,0,73,43,0,0,7,0,0,0,0,0,0,0,16,12,0,0,0,0,6,133,0,0
1400000US36047076200,109,37,293,219,1737,942,0,1,0,0,8,27,0,0,0,576,38,0,14,0,0,0,78,225,0,0,0,0,0,0,25,86,0,0,0,0,84,27,0,0
1400000US36047076400,16,0,11,14,2068,412,59,534,15,15,17,0,0,0,0,116,34,0,0,0,34,0,59,0,11,0,62,0,0,0,0,0,0,0,0,0,0,31,47,21
1400000US36047076600,0,0,0,0,1077,240,95,750,0,6,0,0,0,4,0,7,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1400000US36047076800,30,0,91,54,1591,219,78,0,3,0,0,74,0,0,0,543,0,88,28,0,11,0,39,160,0,0,0,0,0,0,0,0,0,0,0,0,25,131,0,0
1400000US36047077000,0,7,0,0,1595,187,0,621,0,17,7,0,0,0,0,0,0,0,26,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047077200,0,0,0,0,2009,153,99,367,0,18,0,10,0,10,9,42,0,54,0,0,0,33,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
1400000US36047077400,0,0,38,253,1718,356,78,295,0,0,0,2,0,0,16,72,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,9,0,0,0,0,0,0
1400000US36047077600,52,42,10,0,2707,337,49,440,0,0,0,1,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
1400000US36047078000,0,0,0,0,1769,49,52,435,1,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
1400000US36047078200,0,0,0,55,3107,118,168,692,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047078400,0,0,0,0,1874,204,18,379,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0
1400000US36047078600,0,0,0,0,2450,825,72,709,0,18,0,0,0,0,0,78,0,0,0,0,0,0,26,191,0,0,0,0,0,0,23,87,0,0,0,0,0,0,0,0
1400000US36047078800,0,0,0,0,1986,367,63,564,0,24,0,0,20,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,10,0,0,0,0,44,0
1400000US36047079000,19,0,0,75,3456,292,63,744,0,0,9,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
1400000US36047079200,0,0,0,0,2664,451,29,490,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
1400000US36047079400,0,0,0,0,1230,194,108,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
1400000US36047079601,82,0,0,0,3053,510,13,370,26,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,68,0
1400000US36047079602,0,0,0,0,3047,551,29,643,10,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0
1400000US36047079801,0,0,0,0,2333,119,30,19,43,18,14,0,0,6,0,19,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
1400000US36047079802,171,0,22,0,4405,361,51,349,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047080000,8,0,0,0,3257,170,0,113,1,18,0,0,0,0,0,19,22,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1400000US36047080200,21,22,7,30,3012,552,162,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,75,0
1400000US36047080400,0,0,0,137,2355,237,23,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,65,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
1400000US36047080600,0,0,0,0,1914,91,35,307,0,0,0,490,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,16,0
1400000US36047080800,0,0,10,7,672,207,12,105,0,0,0,0,0,0,0,5,0,5,0,0,0,5,4,168,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
1400000US36047081000,0,0,0,0,1714,67,0,28,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,52,14,0,0,0,0,0,173,0
1400000US36047081400,0,0,0,20,1839,165,92,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1400000US36047081600,4,0,0,0,1935,129,6,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,6
1400000US36047081800,1,10,0,0,2707,968,73,308,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,25,8,5,0,0,5,0,0,0,47,0,0,0,0,17,54,0
1400000US36047082000,0,0,0,0,3693,315,68,548,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
1400000US36047082200,0,0,0,0,4647,779,167,1151,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
1400000US36047082400,0,0,0,0,2926,296,138,284,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
1400000US36047082600,0,0,0,0,3306,269,54,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
1400000US36047082800,66,0,104,0,2096,170,8,862,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0
1400000US36047083000,0,0,37,143,4026,300,112,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,39,131,0
1400000US36047083200,0,0,21,0,1635,91,10,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1400000US36047083400,0,0,0,0,1195,86,5,55,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
1400000US36047083600,0,0,0,0,1709,20,14,71,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,33,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0
1400000US36047083800,0,0,0,0,2057,62,34,204,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0
1400000US36047084000,73,0,0,0,1662,169,19,248,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,4,0
1400000US36047084600,0,0,0,0,1304,13,6,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047084800,0,0,28,0,1462,8,7,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0
1400000US36047085000,0,0,0,0,1325,20,29,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1400000US36047085200,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047085400,0,0,0,0,1229,82,5,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0
1400000US36047085600,0,0,0,0,2905,191,43,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
1400000US36047085800,39,0,0,14,1786,50,31,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0
1400000US36047086000,0,0,0,0,2788,193,47,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
1400000US36047086200,0,0,0,0,2301,93,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047086400,0,0,0,0,1867,58,6,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,85,0
1400000US36047086600,0,0,0,0,2475,110,83,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047086800,104,0,0,0,2355,151,90,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047087000,0,0,0,0,2493,214,18,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
1400000US36047087200,0,0,0,0,2173,125,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
1400000US36047087401,0,0,0,0,2136,270,167,438,0,0,0,8,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,30,0
1400000US36047087600,0,0,0,0,996,184,0,88,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0
1400000US36047087800,11,0,10,0,2719,146,35,279,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
1400000US36047088000,0,0,0,0,2570,138,47,153,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
1400000US36047088200,0,0,0,0,5572,176,115,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0
1400000US36047088400,57,0,0,76,4473,110,77,157,0,0,0,0,8,0,0,0,0,0,0,0,0,0,18,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0
1400000US36047088600,0,0,0,0,3496,380,16,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
1400000US36047088800,35,0,0,0,3010,407,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
1400000US36047089000,0,0,0,0,5441,274,41,305,0,0,0,0,0,0,0,13,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0
1400000US36047089200,1,0,0,0,3031,191,25,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047089400,0,0,0,0,2999,253,29,94,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0
1400000US36047089600,8,8,72,20,2514,95,22,94,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
1400000US36047089800,0,0,0,0,1498,131,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,37,0
1400000US36047090000,26,0,0,0,4107,656,0,206,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
1400000US36047090200,0,0,6,84,2601,700,66,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,22,0,0,0,0,0,0,37,0
1400000US36047090600,0,0,0,0,2588,1218,17,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,58,9
1400000US36047090800,0,0,0,0,3164,955,14,21,0,0,0,0,0,0,0,10,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0
1400000US36047091000,0,0,0,0,4265,1291,32,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1400000US36047091200,0,0,0,0,3942,1627,62,52,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047091600,0,0,0,0,3624,396,0,12,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047091800,0,0,0,0,1726,959,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1400000US36047092000,0,0,0,0,2751,268,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047092200,0,0,0,0,2530,60,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047092400,0,0,0,0,2672,258,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1400000US36047092800,0,0,0,53,2100,73,27,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047093000,0,0,0,0,2171,18,18,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
1400000US36047093200,0,0,0,0,1116,83,20,27,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047093400,0,0,16,0,2138,100,7,121,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0
1400000US36047093600,0,0,0,14,1603,20,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
1400000US36047093800,0,0,0,0,1907,11,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047094401,0,0,0,0,2861,110,59,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
1400000US36047094402,0,0,0,0,2193,323,18,87,0,0,0,0,0,0,0,6,7,0,0,0,0,0,21,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047094600,0,0,0,0,1476,177,20,229,12,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0
1400000US36047095000,0,0,0,0,2131,88,66,660,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047095400,0,0,0,0,2901,36,106,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,8,51,0
1400000US36047095600,26,0,0,0,2524,321,90,1070,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0
1400000US36047095800,20,0,0,0,2273,519,93,584,0,0,0,0,0,0,0,7,0,0,7,0,0,0,10,100,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
1400000US36047096000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047096200,48,0,0,0,1248,131,0,137,24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1400000US36047096400,12,0,24,22,1385,405,56,331,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,68,0
1400000US36047096600,0,2,0,3,1631,203,0,278,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0
1400000US36047096800,0,0,0,0,1143,84,0,130,21,0,0,0,0,0,0,4,0,0,0,0,0,0,18,62,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1400000US36047097000,15,0,0,0,1404,161,13,158,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,27,0
1400000US36047097400,0,26,9,7,2317,451,60,136,6,0,0,9,13,0,0,4,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,0
1400000US36047098200,0,0,0,0,2978,621,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047098400,0,0,0,0,1564,54,44,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21
1400000US36047098600,0,0,0,0,2202,129,56,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1400000US36047098800,0,0,39,0,2039,96,49,667,12,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0
1400000US36047099000,0,0,0,0,1165,66,5,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,98,0
1400000US36047099200,34,0,0,0,1217,70,27,330,22,0,0,1,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,0,0,14,0,0,43,0,0,4,0
1400000US36047099400,0,0,0,0,1267,218,24,240,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
1400000US36047099600,0,0,0,0,2356,98,56,888,8,0,7,12,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,28,0,0,0,0,29,29,0
1400000US36047099800,0,0,0,0,2182,172,99,1358,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,47,0,0,0,0,9,24,0
1400000US36047100400,0,0,0,0,1832,76,16,669,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,36,0,0,0,0,12,8,0
1400000US36047100600,24,0,0,0,1731,83,21,599,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
1400000US36047100800,5,0,0,0,1615,96,0,103,19,0,14,0,0,0,0,4,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047101000,0,0,0,0,1328,124,0,331,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,160,0,0,0,0,0,39,0
1400000US36047101200,0,0,0,0,1611,88,8,191,7,0,0,0,0,0,0,9,0,0,4,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
1400000US36047101400,3,0,0,0,1614,127,56,394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,20,0,0,0,9,0,68,0
1400000US36047101600,0,0,0,0,1026,9,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047101800,0,0,0,0,1458,70,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
1400000US36047102000,29,0,0,0,1671,61,23,114,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047102200,1,0,0,0,1243,44,25,382,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,331,0,20,0,0,0,0,0,0,7,0,0,0,0,0,0,0
1400000US36047102400,0,0,0,0,1390,100,12,212,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,29,0,0,0,0,0,18,0
1400000US36047102600,0,0,0,0,1767,22,52,713,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0
1400000US36047102800,0,0,0,0,1069,26,5,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,66,0,0,0,0,0,27,0
1400000US36047103400,74,0,0,0,2554,629,0,29,10,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
1400000US36047105801,45,0,0,0,3830,830,0,237,116,0,0,5,0,0,0,904,261,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1400000US36047105804,0,0,67,0,3258,870,63,161,9,0,0,0,0,0,0,995,0,0,0,0,0,0,0,71,0,45,0,0,0,0,0,0,0,0,0,0,0,232,77,0
1400000US36047107000,0,0,0,0,658,132,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047107800,0,0,0,0,3142,273,11,50,0,0,0,12,0,0,0,31,0,0,0,0,0,0,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
1400000US36047109800,0,0,8,0,1567,116,13,121,7,0,0,0,0,0,0,23,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047110400,0,0,0,0,3444,803,45,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0
1400000US36047110600,0,0,0,0,3151,905,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047111000,0,0,0,0,2586,544,17,37,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
